sentence,sentence_image_path,letters_folder_path,font
OTHERWISE YOU CAN DROP IT RRB.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2678.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2678,C:/Windows/Fonts/lucon.ttf
HE WAS FROM LUBBOCK TEXAS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2679.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2679,C:/Windows/Fonts/verdanab.ttf
THEREFORE DOWAGIAC PRODUCES DOWAGIAC ALL LINKED AND READY TO GO.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2680.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2680,C:/Windows/Fonts/phagspa.ttf
HE WAS BORN IN OPORTO PORTUGAL.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2681.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2681,C:/Windows/Fonts/segoeuil.ttf
THE DRIVERS BRIEFING HAS NO PURPOSE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2682.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2682,C:/Windows/Fonts/arialbi.ttf
HACK LRB PRONOUNCED DOTHACK RRB IS A JAPANESE MULTIMEDIA FRANCHISE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2683.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2683,C:/Windows/Fonts/trebucit.ttf
SALT FLAVOR IS ALSO ONE OF THE BASIC TASTES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2684.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2684,C:/Windows/Fonts/couri.ttf
A PRECANCEROUS LRB OR PREMALIGNANT RRB CONDITION IS NOT MALIGNANT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2685.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2685,C:/Windows/Fonts/l_10646.ttf
THIS TEMPLATE EMPLOYS ALL PARAMETERS OF.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2686.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2686,C:/Windows/Fonts/ntailu.ttf
AFTON IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2687.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2687,C:/Windows/Fonts/consolaz.ttf
THE METAL IN ORE IS OFTEN VALUABLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2688.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2688,C:/Windows/Fonts/ariali.ttf
PAIN CAN BE ACUTE OR CHRONIC.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2689.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2689,C:/Windows/Fonts/ahronbd.ttf
IT IS A PARODY OF MICKEY BY TONI BASIL.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2690.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2690,C:/Windows/Fonts/gadugi.ttf
THE GOSPEL OF MATTHEW IS A BOOK OF THE BIBLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2691.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2691,C:/Windows/Fonts/malgun.ttf
FORMAT IS INLINE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2692.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2692,C:/Windows/Fonts/lucon.ttf
FJUCKBY IS A VILLAGE IN UPPSALA MUNICIPALITY UPPSALA COUNTY SWEDEN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2693.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2693,C:/Windows/Fonts/gisha.ttf
THE LIONTAILED MACAQUE IS ONE IF THE RAREST PRIMATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2694.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2694,C:/Windows/Fonts/taile.ttf
IT IS ALSO CALLED ANGEL CAKE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2695.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2695,C:/Windows/Fonts/verdanab.ttf
WILDE WAS TIPPED OFF AND QUEENSBERRY WAS REFUSED ADMISSION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2696.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2696,C:/Windows/Fonts/segoeuil.ttf
HR OVI KORISNICI GOVORE HRVATSKI KAO MATERINJI JEZIK.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2697.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2697,C:/Windows/Fonts/verdanab.ttf
SOME ISSUES REMAIN UNSETTLED HOWEVER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2698.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2698,C:/Windows/Fonts/arial.ttf
IT IS MOSTLY LOCATED ON THE SANTA CATARINA ISLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2699.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2699,C:/Windows/Fonts/seguihis.ttf
THE BASIC REQUIREMENTS FOR NONPPC HARDWARE IS AS FOLLOWS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2700.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2700,C:/Windows/Fonts/ahronbd.ttf
TOGETHER THEY CONSTITUTE THE SCALIDOPHORA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2701.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2701,C:/Windows/Fonts/segoeuil.ttf
LRB LRB IMAGE JIDYSZ.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2702.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2702,C:/Windows/Fonts/mmrtext.ttf
PERFECTION IS NEITHER DESIRED NOR ACHIEVABLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2703.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2703,C:/Windows/Fonts/ntailu.ttf
THIS CATEGORY IS ABOUT SCIENCE FICTION TELEVISION PROGRAMS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2704.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2704,C:/Windows/Fonts/taile.ttf
THE FIRST ONE DISCOVERED WAS THE DUMBBELL NEBULA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2705.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2705,C:/Windows/Fonts/consolab.ttf
MOST OF THE PLANET EARTH IS COVERED BY WATER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2706.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2706,C:/Windows/Fonts/seguiemj.ttf
ZINGIBERALES IS AN ORDER OF FLOWERING PLANTS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2707.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2707,C:/Windows/Fonts/l_10646.ttf
TO ENCRYPT WE ADD THE KEYSTREAM NUMBERS TO THE PLAINTEXT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2708.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2708,C:/Windows/Fonts/malgunsl.ttf
MELVIN IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2709.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2709,C:/Windows/Fonts/seguisb.ttf
PAINTINGS ARE TRAFFICKED IN NY CHICAGO LONDON AND PARIS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2710.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2710,C:/Windows/Fonts/malgun.ttf
CARROS IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2711.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2711,C:/Windows/Fonts/lvnmbd.ttf
ELECTRIC BLANKETS ARE HEATED BY ELECTRICITY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2712.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2712,C:/Windows/Fonts/phagspa.ttf
THE HINDUTVA IDEOLOGY IS DESCRIBED AS A FASCIST IDEOLOGY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2713.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2713,C:/Windows/Fonts/taile.ttf
IT ALSO MADE CAVE VERY RICH.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2714.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2714,C:/Windows/Fonts/malgunsl.ttf
BRIDGWATER IS A TOWN IN THE COUNTY OF SOMERSET.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2715.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2715,C:/Windows/Fonts/mmrtext.ttf
PHOTOSYNTHESIS IS VERY IMPORTANT FOR LIFE ON EARTH.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2716.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2716,C:/Windows/Fonts/consola.ttf
JON BRION WAS BORN IN GLEN RIDGE NEW JERSEY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2717.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2717,C:/Windows/Fonts/couri.ttf
HISTORIOGRAPHY IS METALEVEL ANALYSIS OF DESCRIPTIONS OF THE PAST.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2718.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2718,C:/Windows/Fonts/consolaz.ttf
IT HAS AN ANIME CALLED MAKAI SENKI DISGAEA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2719.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2719,C:/Windows/Fonts/malgunsl.ttf
FEMALES ARE ATTRACTED TO LIGHTS BUT MALES ARE NOT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2720.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2720,C:/Windows/Fonts/trebucit.ttf
THE MOST FEATURED BODY PART USUALLY IS THE HIPS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2721.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2721,C:/Windows/Fonts/malgun.ttf
SOMETIMES THIS IS ALSO CALLED FREEDOM OF EXPRESSION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2722.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2722,C:/Windows/Fonts/malgun.ttf
CRADLE OF FILTH IS AN EXTREME METAL BAND FROM ENGLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2723.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2723,C:/Windows/Fonts/segoeuil.ttf
PLEASE DO NOT RENAME OR REMOVE THESE CLASSES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2724.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2724,C:/Windows/Fonts/ntailu.ttf
THE HEADQUARTERS IN NEW DELHI INDIA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2725.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2725,C:/Windows/Fonts/consolaz.ttf
JUSSY AISNE IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2726.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2726,C:/Windows/Fonts/malgunsl.ttf
THE FOUR MOST COMMON THERMODYNAMIC POTENTIALS ARE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2727.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2727,C:/Windows/Fonts/gadugi.ttf
THE DO NOT DIRECTLY LIMIT THE CONTENT OF ARTICLES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2728.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2728,C:/Windows/Fonts/consolai.ttf
THE MOST COMMON TYPE OF ASPIRATOR IS THE WATER ASPIRATOR.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2729.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2729,C:/Windows/Fonts/ahronbd.ttf
ON THE VERTICAL AXIS ARE PALEONTOLOGICAL PERIODS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2730.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2730,C:/Windows/Fonts/ntailu.ttf
MARKSHAREDIPASMINOR TRUE FRIENDLYCONFIG.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2731.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2731,C:/Windows/Fonts/verdanab.ttf
HE HAS WON NINE EMMY AWARDS DURING HIS CAREER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2732.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2732,C:/Windows/Fonts/verdanaz.ttf
WHEN FINISHED CLICK UPDATE WATCHLIST.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2733.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2733,C:/Windows/Fonts/ariali.ttf
THE TEAM PLAYS ITS HOME GAMES AT DEVA STADIUM.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2734.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2734,C:/Windows/Fonts/arial.ttf
THEY USED TO BE THE MIGHTY DUCKS OF ANAHEIM.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2735.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2735,C:/Windows/Fonts/gisha.ttf
BOWELL CALLED THEM A NEST OF TRAITORS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2736.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2736,C:/Windows/Fonts/consola.ttf
IT IS LOCATED IN THE WESTERN PART OF THE COUNTRY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2737.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2737,C:/Windows/Fonts/phagspa.ttf
BRUCE WAS NOT CHOSEN BY A TRIBE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2738.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2738,C:/Windows/Fonts/ahronbd.ttf
SHARON CREATES CHANDELIERS IN HER WORKSHOP IN AUCKLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2739.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2739,C:/Windows/Fonts/gisha.ttf
YOU HAVE ON YOUR WATCHLIST NOT COUNTING TALK PAGES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2740.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2740,C:/Windows/Fonts/lvnmbd.ttf
FREEBASIC CAN MAKE GRAPHICAL PROGRAMS OR CONSOLE MODE PROGRAMS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2741.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2741,C:/Windows/Fonts/consolai.ttf
HE PLAYS FOR NAGANO PARCEIRO.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2742.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2742,C:/Windows/Fonts/segoeui.ttf
THIS WAS OFTEN DONE BY FOLLOWING A CHALKLINE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2743.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2743,C:/Windows/Fonts/malgun.ttf
TESTS THE PRESENCE OF A CONNECTION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2744.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2744,C:/Windows/Fonts/gadugi.ttf
ARSENITE IS AN ION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2745.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2745,C:/Windows/Fonts/consolab.ttf
SCOTT WEILAND AND ROBERT DELEO MET DURING A CONCERT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2746.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2746,C:/Windows/Fonts/seguibl.ttf
THE WORD NYINGMA MEANS ANCIENT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2747.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2747,C:/Windows/Fonts/segoeuiz.ttf
THE GAME BOY ADVANCE SP IS MADE BY NINTENDO.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2748.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2748,C:/Windows/Fonts/seguisb.ttf
IN THE JOSEON DYNASTY JJIGAE WAS CALLED JOCHI.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2749.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2749,C:/Windows/Fonts/seguiemj.ttf
GHINDENI IS A COMMUNE FOUND IN DOLJ COUNTY ROMANIA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2750.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2750,C:/Windows/Fonts/ebrima.ttf
THE OTHER AIMS OF THE PROJECT ARE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2751.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2751,C:/Windows/Fonts/lucon.ttf
NEGATIVE NUMBERS ARE LEFT OF ZERO ON A NUMBER LINE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2752.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2752,C:/Windows/Fonts/seguibl.ttf
THE POET LUCRETIUS IS ITS MOST KNOWN ROMAN PROPONENT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2753.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2753,C:/Windows/Fonts/arial.ttf
KILWINNING IS A TOWN IN NORTH AYRSHIRE SCOTLAND UK.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2754.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2754,C:/Windows/Fonts/trebucit.ttf
A TEST WITH THE WILLIAMS FORMULA ONE TEAM FOLLOWED.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2755.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2755,C:/Windows/Fonts/taile.ttf
THE NEW TRUSTS ARE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2756.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2756,C:/Windows/Fonts/verdanaz.ttf
SHE LIVES IN EAST LONDON.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2757.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2757,C:/Windows/Fonts/malgun.ttf
THE ALBUM JAGGED LITTLE PILL TOUCHED MANY PEOPLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2758.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2758,C:/Windows/Fonts/verdanaz.ttf
CAVENDISH HAS BEEN DESCRIBED AS CONFIDENT EVEN ARROGANT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_2759.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_2759,C:/Windows/Fonts/verdanab.ttf
